id,question,answer,updatedDate,subcategory,category,category_id,subcategory_id,lastEditor_id,lastEditor_name,lastEditor_username
737c4483-c4eb-477c-96d4-fc91620f4cc8,"วิศวะคอม/หลักสูตรนานาชาติปี 4 เทอม 1
ต้องลงเรียนกี่หน่วยกิต? เรียนวิชาอะไรบ้าง?","เ่รียนทั้งหมด 9 หน่วยกิต
CPE 401 โครงงาน1 (Computer Engineering Project I)
CPE xxx วิชาเลือกทาง1 (Computer Engineering Elective I)
CPE xxx วิชาเลือกทาง2 (Computer Engineering Elective II)
หรือ
CPE 405 การศึกษาเชิงบูรณาการกับการทำางาน 1 (Work-Integrated Learning I)
CPE 403 การศึกษาค้นคว้าอิสระ 1 (Independent Study I)
",2021-05-12T19:42:54.000Z,หลักสูตรนานาชาติ,หลักสูตร,057c3235-0d2b-4d9b-ac64-d736401c66d1,4a51d8ad-29b1-4d04-9f9c-09f6b83ab84e,root-id,rootadmin,root
73e8a424-6f04-4c43-b236-de2f75b5c56b,ถ้าต้องการเปลี่ยน section ต้องทำอย่างไร,"นักศึกษาสามารถใช้เอกสาร สทน.26 เพื่อขอการเปลี่ยนกลุ่มวิชาเรียนได้ แล้วยื่นให้ภาควิชา
ลายเซ็นต์ที่ต้องการ;
1. เจ้าหน้าที่ทะเบียน 
2. อาจารย์ที่ปรึกษา 
สามารถ Download คำร้องได้ที่นี่ https://regis.kmutt.ac.th/web/form/   ",2021-05-12T19:43:09.000Z,sec,ลงทะเบียนเรียน,92302aa2-bf0f-4ee6-9288-ada605f982d0,a5cecd28-eea2-4f15-8422-2bb412199c5d,root-id,rootadmin,root
793ed483-4063-4f50-8aa1-19d63977fdec,วิศวะคอม/ มีทั้งหมดกี่หลักสูตร? มีหลักสูตรอะไรบ้าง?,4 หลักสูตร หลักสูตรที่ 1 หลักสูตรปกติ หลักสูตรที่ 2 หลักสูตรนานาชาติ หลักสูตรที่ 3 หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวิทยาศาสตร์ข้อมูลสุขภาพ หลักสูตรที่ 4 หลักสูตรเรสิเทอลคอเรจ,2021-05-12T19:42:52.000Z,คำถามทั่วไป,หลักสูตร,057c3235-0d2b-4d9b-ac64-d736401c66d1,bcbe6b15-6753-4429-9b95-7ecaf7e8c329,root-id,rootadmin,root
7a631c25-579a-4c15-b45c-f1c7963e3da3,หากจบการศึกษาไม่ทันเกณฑ์ทหารทำยังไง,นักศึกษาสามารถติดต่อคุณวินัย แสนสุข สำนักงานกิจการนักศึกษา โทร. 087-821-7221,2021-05-12T19:43:12.000Z,อื่นๆ,ลงทะเบียนเรียน,92302aa2-bf0f-4ee6-9288-ada605f982d0,c7da5b6a-0c13-4de9-b853-367716a591bd,root-id,rootadmin,root
7a669cb4-529d-477c-94d9-250bbf0fca7d,ถ้าอยากไปเรียนต่อต่างและขอทุนต่างประเมศต้องทำอย่างไรบ้าง？,สามารถดูรายละเอียดเพิ่มเติมได้ที่ www.inter.kmutt.ac.th,2021-05-12T19:43:18.000Z,ทุนต่างประเทศ,คำถามทั่วไป,cc094105-2198-4ab0-9718-8fe1bc195015,9a5b42e0-fb23-47a1-a9ef-ace3d16a4f81,root-id,rootadmin,root
7ebdca42-3c4c-4f6b-81a3-a6ce5cde77b4,สามารถขอทุนอะไรบ้าง?,"นักศึกษาปริญญาตรีสามารถขอทุนการศึกษาจากทางมหาวิทยาลัย โดยจะมีทุนดังนี้ทุนเรียนดีภาควิชา,ทุนเพชรพระจอมเกล้า, ทุนผู้ช่วยสอนม ทุนจ้างงาน ทุนต่างประเทศ และสามารถดูรายละเอียดเพิ่มเติมขิงทุนได้ที่ https://www.cpe.kmutt.ac.th/th/scholarship",2021-05-12T19:43:18.000Z,ทุน,คำถามทั่วไป,cc094105-2198-4ab0-9718-8fe1bc195015,6fa0817a-a721-43fa-bff0-8ddc3554759d,root-id,rootadmin,root
827877ee-e388-4890-a59d-d9c0af251784,"วิศวะคอม/หลักสูตรปกติ  ปี 4 เทอม 2
ต้องลงเรียนกี่หน่วยกิต? เรียนวิชาอะไรบ้าง?","เรียนทั้งหมด 19 หน่วยกิต
CPE 212 การออกแบบขั้นตอนวิธี  
(Algorithm Design) 
CPE 223 อิเล็กทรอนิกส์ดิจิทัลและการออกแบบวงจรเชิงตรรกะ
(Digital Electronics and Logic Design) 
GEN 101 พลศึกษา 
(Physical Education) 
GEN 231 มหัศจรรย์แห่งความคิด (Miracle of Thinking) 
LNG 103 ภาษาอังกฤษเพื่อการสื่อสารในที่ทำงาน 
(English for Workplace Communication) 
MTH 201 คณิตศาสตร์3 3(3-0-6) (Mathematics III) 
CHM 103 เคมีพื้นฐาน 3(3-0-6) (Fundamental Chemistry) 
หรือ MIC 101 ชีววิทยาทั่วไป 3(3-0-6) (General Biology) ",2021-05-12T19:42:55.000Z,หลักสูตรปกติ,หลักสูตร,057c3235-0d2b-4d9b-ac64-d736401c66d1,919dae89-bf87-4777-aef1-918fc0a4e862,root-id,rootadmin,root
82c309ef-56d9-478c-b635-ce88e8116e61,หลักสูตรHDSมีเกณฑ์การรับยังไงบ้าง?,"รับผ่านโครงการ Active Recuitment ผ่านรอบที่ 1 แฟ้มสะสมผลงาน 
โดยไม่มีการสอบข้อเขียนและรับผ่านรอบที่ 2 โควต้า",2021-05-12T19:42:51.000Z,เกณฑ์การรับ,การรับเข้านักศึกษา,5008a257-f9dd-41a1-8c7e-d40842def6ce,b2551c45-763b-4ddd-aed0-f9ee8abeed72,root-id,rootadmin,root
8316b1f5-9653-4cac-ae35-a0de620ab0df,วิชาเลือกที่มีวิชาบังคับลงก่อน หลักสูตรปกติ?,"CPE 341 การออกแบบการทำให้เหมาะและวิศวกรรมความเชื่อถือได้ Optimization Design and Reliability Engineering
วิชาบังคับก่อน : CPE 212
CPE 342 ภาษาโปรแกรมจาวา Java Programming Language
วิชาบังคับก่อน : CPE 100
CPE 345 ระบบควบคุมอตัโนมัติ Automatic Control Systems
วิชาบังคับก่อน : CPE 315
CPE 351 การประมวลผลสมรรถนะสูงและเทคโนโลยกี้อนเมฆ High Performance Computing and Cloud Technologies
วิชาบังคับก่อน : CPE 224
CPE 361 คอมพิวเตอร์กราฟิกส์ Computer Graphics
วิชาบังคับก่อน : MTH 102
CPE 371 ปัญญาประดิษฐ์ Artificial Intelligence
วิชาบังคับก่อน : CPE 212
CPE 374 ปฏิสัมพนัธ์ระหว่างมนุษย์กบั คอมพวิเตอร์ Human-Computer Interaction
วิชาบังคับก่อน: CPE 100
CPE 376 การเขียนโปรแกรมหุ่นยนต์อัจฉริยะ Intelligent Robot Programming
วิชาบังคับก่อน : CPE 100
CPE 381 ความมั่นคงของข้อมูลสำหรับการสื่อสารสื่อประสม Data Security for Multimedia Communications
วิชาบังคับก่อน : CPE 121
CPE 382 ความมั่นคงของสารสนเทศและคอมพิวเตอร์ Computer and Information Security
วิชาบังคับก่อน : CPE 121
CPE 452 การเจาะหาเหมืองข้อมูล Data Mining
วิชาบังคับก่อน: CPE 212
CPE 462 การประมวลผลสัญญาณดิจิทัล Digital Signal Processing
วิชาบังคับก่อน : CPE 315
CPE 463 การประมวลผลรูปภาพและการมองเห็นด้วยคอมพิวเตอร์ Image Processing and Computer Vision
วิชาบังคับก่อน : MTH 201
CPE 466 คอมพิวเตอร์แอนิเมชัน Computer Animation
วิชาบังคับก่อน: CPE 361
CPE 467 การออกแบบและการพัฒนาเกม 
Game Design and Development
วิชาบังคับก่อน: CPE 361
____________________________________________________________
LNG 121 การเรียนภาษาและวัฒนธรรม 3 (Learning Language and Culture) 
วิชาบังคับก่อน : LNG 103 หรือ LNG 107 
LNG 122 การเรียนภาษาอังกฤษด้วยตนเอง (English Through Independent Learning) 
วิชาบังคับก่อน : LNG 103 หรือ LNG 107 
LNG 231 สุนทรียะแห่งการอ่าน (Reading Appreciation) 
วิชาบังคับก่อน : LNG 103 หรือ LNG 107 
LNG 232 การแปลเบื้องต้น (Basic Translation) 
วิชาบังคับก่อน : LNG 103 หรือ LNG 107 
LNG 233 การอ่านอย่างมีวิจารณญาน (Critical Reading) 
วิชาบังคับก่อน : LNG 103 หรือ LNG 107
LNG 234 การสื่อสารระหว่างวัฒนธรรม  (Intercultural Communication) 
วิชาบังคับก่อน : LNG 103 หรือ LNG 107  
LNG 235 ภาษาอังกฤษเพื่องานชุมชน ) (English for Community Work)  
วิชาบังคับก่อน : LNG 103 หรือ LNG 107 
LNG 243 การอ่านและการเขียนเพื่อความส าเร็จในวิชาชีพ (Reading and Writing for Career Success) 
วิชาบังคับก่อน : LNG 103 หรือ LNG 107 
LNG 410 ภาษาอังกฤษธุรกิจ (Business English)  
วิชาบังคับก่อน : LNG 103 หรือ LNG 107 
",2021-05-12T19:42:58.000Z,หลักสูตรปกติ,หลักสูตร,057c3235-0d2b-4d9b-ac64-d736401c66d1,919dae89-bf87-4777-aef1-918fc0a4e862,root-id,rootadmin,root
87fb3c25-42b5-4238-906c-eec912329f7f,สามารถเช็คคอร์สเรียนออนไลน์ได้ที่ไหน,นักศึกษาสามารถตรวจสอบคอร์สเรียนออนไลน์ได้ที่นี่ https://nyx.kmutt.ac.th/OnlineClass/jbLogin.aspx,2021-05-12T19:43:12.000Z,หลักสูตร,ลงทะเบียนเรียน,92302aa2-bf0f-4ee6-9288-ada605f982d0,63138d4c-450c-4821-8ece-cf881af8484a,root-id,rootadmin,root
8829c307-0aa3-4ca0-8658-dfd6f9624b10,วิศวะคอม/หลักสูตรนานาชาติจบแล้วได้ปริญญาอะไร?,"B.Eng. - Bachelor ogf Engineering, Computer Engineering",2021-05-12T19:43:16.000Z,คำถามทั่วไป,คำถามทั่วไป,cc094105-2198-4ab0-9718-8fe1bc195015,7affb034-c431-4f3b-b4b1-ec325d770837,root-id,rootadmin,root
892b34af-b094-49ab-8cde-a1a093a9097a,การับสมัครเด็กเข้าเรียน มีทั้งหมดกี่รอบ? อะไรบ้าง?,"มีทั้งหมด 4 รอบ โดยแบ่งเป็น
TCAS รอบที่ 1 แฟ้มสะสมผลงาน หรือ Portfolio โดยไม่มีการสอบข้อเขียน มีทั้งหมด 8 โครงการ
TCAS รอบที่ 2 โควตา มีทั้งหมด 7 โครงการ
TCAS รอบที่ 3 รับตรงร่วมกันรอบที่ 1 Admission1
TCAS รอบที่ 4 รับตรงร่วมกันรอบที่ 2 Admission2",2021-05-12T19:42:51.000Z,เกณฑ์การรับ,การรับเข้านักศึกษา,5008a257-f9dd-41a1-8c7e-d40842def6ce,b2551c45-763b-4ddd-aed0-f9ee8abeed72,root-id,rootadmin,root
896e72c1-96f7-4ae8-92a0-cf72d1b783f8,ปัจจุบันมีทุนอะไรเปิดรับบ้าง?,สามารถติดตามรายละเอียเพิ่มเติมได้ที่ Facebook: ทุนการศึกษา มจธ.,2021-05-12T19:43:18.000Z,ทุน,คำถามทั่วไป,cc094105-2198-4ab0-9718-8fe1bc195015,6fa0817a-a721-43fa-bff0-8ddc3554759d,root-id,rootadmin,root
8ac3e5b0-9ffd-4666-9ecf-a0ad1fdc6529,วิชา CPE213/Data model วิชาตัวต่อมั้ยครับ?,ไม่มีค่ะ,2021-05-12T19:43:04.000Z,คำถามทั่วไป,หลักสูตร,057c3235-0d2b-4d9b-ac64-d736401c66d1,bcbe6b15-6753-4429-9b95-7ecaf7e8c329,root-id,rootadmin,root
8c2b90ff-5a7d-441f-b19b-a733c61d900e,สามารถติดต่ออ.ได้ช่องทางไหนบ้าง?,"สามารถดูรายชืออาจารย์ และบุคคลากรรวมถึงช่องทางการติดต่อได้ที่ https://www.cpe.kmutt.ac.th/th/staff
หรือติดต่อผ่านทางธุรการที่อาคารวิศววัฒนะ ชั้นที่ 10 
เบอร์โทร 0 2470 9388 หรือ 0 2470 9387",2021-05-12T19:43:15.000Z,คำถามทั่วไป,คำถามทั่วไป,cc094105-2198-4ab0-9718-8fe1bc195015,7affb034-c431-4f3b-b4b1-ec325d770837,root-id,rootadmin,root
8e8521b1-c6e2-4c7f-9518-267a0d2fb9c7,ลงทะเบียนล่าช้าหลังระบบลงทะเบียนปิดที่ไหน,"นักศึกษาสามารถเขียนเอกสาร เพื่อส่งให้ที่ภาควิชาฯ
เอกสารที่ต้องการ:
1. สทน.01 คำร้องทั่วไปขอลงทะเบียนล่าช้า ชี้แจงเหตุผลให้ชัดเจน 
2. สทน.26 รายวิชาที่ขอลงล่าช้า เพิ่ม เปลี่ยนกลุ่ม 
ลายเซ็นต์ที่ต้องการ: 
สทน.01 (1) อ.ที่ปรึกษา (2) หัวหน้าภาควิชา/ประธานหลักสูตร
สทน.26 (1) อ.ที่ปรึกษา (2) อาจารย์ผู้สอน (ยกเว้น GEN LNG SSC ติดต่อส่วนกลางของสายวิชา) 
หรือติดต่อ กลุ่มงานช่วยเหลือทางการเงินแก่นักศึกษา 
โทรศัพท์ 0-2470-8107, 8097 , 8098 , 8185 , 9988 (ในวันเวลาทำการ) 
Facebook : https://www.facebook.com/SFAKMUT  ",2021-05-12T19:43:10.000Z,ลงทะเบียนเรียน,ลงทะเบียนเรียน,92302aa2-bf0f-4ee6-9288-ada605f982d0,f1a00097-779e-42fc-87f4-dfd4b3a339f3,root-id,rootadmin,root
8ead14f4-194d-4d9b-893b-eb97286c54ce,สามารถติดต่อได้ทางช่องทางไหนบ้าง ช่วงเวลากี่โมงถึงกี่โมง?,"ติดต่อได้ตามเวลาราชกาล ช่วงเวลา 9.00 -17.00 น.
เบอร์โทร (+66) 0 2470 9388 (หลักสูตรปกติ), 0 2470 9387 
(หลักสูตรนานาชาติ), และ 0 2470 9083 (สำหรับระดับป.โทและป.เอก)
อีเมล์ nongyao.jam@mail.kmutt.ac.th หรือผ่านทางเฟซบุค เพจที่มีชื่อว่า CPE@KMUTT",2021-05-12T19:43:14.000Z,คำถามทั่วไป,คำถามทั่วไป,cc094105-2198-4ab0-9718-8fe1bc195015,7affb034-c431-4f3b-b4b1-ec325d770837,root-id,rootadmin,root
907f671e-4d77-4fd1-a1a3-6c16cc6dc038,"วิศวะคอม/หลักสูตรปกติ  ปี 4 เทอม 1
ต้องลงเรียนกี่หน่วยกิต? เรียนวิชาอะไรบ้าง?","เรียนทั้งหมด 19 หน่วยกิต
CPE 212 การออกแบบขั้นตอนวิธี  (Algorithm Design) 
CPE 223 อิเล็กทรอนิกส์ดิจิทัลและการออกแบบวงจรเชิงตรรกะ (Digital Electronics and Logic Design) 
GEN 101 พลศึกษา (Physical Education) 
GEN 231 มหัศจรรย์แห่งความคิด (Miracle of Thinking) 
LNG 103 ภาษาอังกฤษเพื่อการสื่อสารในที่ทำงาน (English for Workplace Communication) 
MTH 201 คณิตศาสตร์3 3(3-0-6) (Mathematics III) 
CHM 103 เคมีพื้นฐาน 3(3-0-6) (Fundamental Chemistry) 
หรือ MIC 101 ชีววิทยาทั่วไป 3(3-0-6) (General Biology) ",2021-05-12T19:42:55.000Z,หลักสูตรปกติ,หลักสูตร,057c3235-0d2b-4d9b-ac64-d736401c66d1,919dae89-bf87-4777-aef1-918fc0a4e862,root-id,rootadmin,root
9243a6cd-0fd9-47f0-9ede-0a1210ce3cd8,วิชา CPE121/Discrete มีวิชาตัวต่อมั้ยครับ?,ไม่มีครับ,2021-05-12T19:42:59.000Z,คำถามทั่วไป,หลักสูตร,057c3235-0d2b-4d9b-ac64-d736401c66d1,bcbe6b15-6753-4429-9b95-7ecaf7e8c329,root-id,rootadmin,root
94a1174a-bec4-46c1-896c-7723a0967d51,หากไม่สามารถหาที่ฝึกงานในช่วงนี้ได้ จะต้องดรอปวิชาฝึกงานไหม,นักศึกษา สามารถติดต่อมาที่ภาควิชาเพื่อเช็คเวลาฝึกงานอื่นตามที่คณะ/ภาควิชากำหนดได้ โดยไม่ต้องดรอปวิชาฝึกงาน,2021-05-12T19:43:07.000Z,ฝึกงาน,หลักสูตร,057c3235-0d2b-4d9b-ac64-d736401c66d1,b75ca45f-e54c-47ff-9103-605fdbd2b554,root-id,rootadmin,root
95c59c25-8115-447d-82a1-1e86998d7951,Work Integrate Leaning หรือ Wil ทำตั้งแต่ช่วงเวลาไหนถึงไหน?,ตอน ปี 4 เทอม 1 จนถึงตอนปี 4 เทอม 2,2021-05-28T17:22:18.000Z,WIL,หลักสูตร,057c3235-0d2b-4d9b-ac64-d736401c66d1,1490993f-22f3-4c54-96a3-8d0f43d96698,root-id,rootadmin,root
9618cce6-5bac-425a-84f7-831da9cb7976,สามารถติดต่อข่าวสารช่องทางการรับสมัครได้ที่ช่องทางไหนบ้าง? ,สามารถติดตามการเปิดรับสมัครได้ผ่านจากเฟซบุคเพจ CPE KMUTT Admission ,2021-05-12T19:42:48.000Z,กำหนดการ/ประชาสัมพันธ์,การรับเข้านักศึกษา,5008a257-f9dd-41a1-8c7e-d40842def6ce,eb409b0d-8eb1-495b-820f-001123c841c4,root-id,rootadmin,root
9793891e-af78-4511-9a62-4a966bc0601c,ทุนเพชรพระจอมเกล้าภาควิชารับกี่คน？,"ทุนเพชพระจอมเกล้าระดับปริญญาตรี แบ่งออกเป็น
1.ทุนทางด้านวิชาการดีเด่น จำนวน 1 ทุน จากวิธีการ Active Recruitment
2.ทุนส่งเสริมผู้มีความสามารถเฉพาะด้าน จำนวน 1 ทุนต่อ 1 หลักสูตร (เฉพาะหลักสูตรปกติและหลักสูตรนานาชาติ) โดยแบ่งเป็นทั้งหมด 4 ด้านคือ ด้านกีฬา, ด้านศิลปวัฒนธรรม, ด้านความเป็นผู้นำ และความคิดสร้างสรรค์และนวัตกรรม จากการคัดลเือกของภาควิชาและส่วนกลางของมหาวิทยาลัย",2021-05-12T19:43:18.000Z,ทุนเพชรพระจอมเกล้า,คำถามทั่วไป,cc094105-2198-4ab0-9718-8fe1bc195015,ead08dc2-53f4-47da-86a5-a77b8ecd03cf,root-id,rootadmin,root
981568e1-b656-462d-bd4e-14b5b565ccbb,"วิศวะคอม/หลักสูตรนานาชาติ ปี 3 เทอม 2
ต้องลงเรียนกี่หน่วยกิต? เรียนวิชาอะไรบ้าง?","เ่รียนทั้งหมด 18 หน่วยกิต + ภาคการศึกษาพิเศษ 2 หน่วยกิต
CPE 314 เครือข่ายคอมพิวเตอร์ (Computer Networks)
CPE 329 ธุรกิจอัจฉริยะ (Business Intelligence)
CPE 327 วิศวกรรมซอฟต์แวร์ (Software Engineering)
GEN 351 การบริหารจัดการยุคใหม่และภาวะผู้นำ (Modern Management and Leadership)
GEN xxx วิชาเลือกหมวดวิชาศึกษาทั่วไป 2 (General Education Elective II)
XXX xxx วิชาเลือกหมวดวิชาเลือกเสรี1 (Free Elective I)
XXX xxx วิชาเลือกหมวดวิชาเลือกเสรี2 (Free Elective 2)
ภาคการศึกษาพิเศษ  CPE 300  ฝึกวิชาชีพคอมพิวเตอร์ (Computer Professional Pratices)",2021-05-12T19:42:53.000Z,หลักสูตรนานาชาติ,หลักสูตร,057c3235-0d2b-4d9b-ac64-d736401c66d1,4a51d8ad-29b1-4d04-9f9c-09f6b83ab84e,root-id,rootadmin,root
983aacf6-4b28-41fe-9580-5f809ed9278b,"วิศวะคอม/วิศวกรรมคอมพิวเตอหลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวิทยาศาสตร์ข้อมูลสุขภาพ 
ปี 3 เทอม 2 ต้องลงเรียนกี่หน่วยกิต? เรียนวิชาอะไรบ้าง?","เรียนทั้งหมด 19 หน่วยกิต
CPE 212 การออกแบบขั้นตอนวิธี (Algorithm Design) 
CPE 223 อิเล็กทรอนิกส์ดิจิทัลและการออกแบบวงจรเชิงตรรกะ (Digital Electronics and Logic Design) 
GEN 101 พลศึกษา (Physical Education) 
GEN 231 มหัศจรรย์แห่งความคิด (Miracle of Thinking) 
LNG 103 ภาษาอังกฤษเพื่อการสื่อสารในที่ทำงาน 
(English for Workplace Communication) 
MTH 201 คณิตศาสตร์3 3(3-0-6) (Mathematics III) 
CHM 103 เคมีพื้นฐาน 3(3-0-6) (Fundamental Chemistry) 
หรือ MIC 101 ชีววิทยาทั่วไป 3(3-0-6) (General Biology) ",2021-05-12T19:42:57.000Z,หลักสูตรวิทยาศาสตรบัณฑิต,หลักสูตร,057c3235-0d2b-4d9b-ac64-d736401c66d1,89dfc789-bbf1-42af-9d2d-b61e2cfda321,root-id,rootadmin,root
9ca96635-06d8-4ba3-8c5e-89a452254941,วิชาภาษาอังกฤษ LNG มีเกณท์การเรื่มเรียนอย่างไร หลักสูตรปกติ ?,"LNG 102 ภาษาอังกฤษเชิงเทคนิค (Technical English)
วิชาบังคับก่อน : LNG 101 ภาษาอังกฤษทั่วไป (General English) หรือมีคะแนนสอบ ภาษาอังกฤษไม่ต่ำกว่า 50% (ตามเกณฑ์การคัดเลือกนักศึกษาของมหาวิทยาลัย)
LNG 103 ภาษาอังกฤษเพื่อการสื่อสารในที่ทำงาน (English for Workplace Communication)
วิชาบังคับก่อน : LNG 102 ภาษาอังกฤษเชิงเทคนิค (Technical English)",2021-05-12T19:43:03.000Z,หลักสูตรปกติ,หลักสูตร,057c3235-0d2b-4d9b-ac64-d736401c66d1,919dae89-bf87-4777-aef1-918fc0a4e862,root-id,rootadmin,root
9cdb325e-825d-4759-95f2-934b0d59f592,ฉันสามารถลงวิชาเสริมในเทอมนี้ได้มากที่สุดกี่ตัว,"นักศึกษาสามารถลงทะเบียนเรียนได้ถึงทั้งหมด 19 หน่วยกิต, แต่หากต้องการเรียนถึง 22 หน่วยกิตจะต้องยื่นเรื่องคำร้อง เอกสาร สทน.18 ให้ภาควิชา",2021-05-12T19:43:08.000Z,หลักสูตร,ลงทะเบียนเรียน,92302aa2-bf0f-4ee6-9288-ada605f982d0,63138d4c-450c-4821-8ece-cf881af8484a,root-id,rootadmin,root
9d953ea2-af6e-45cf-a4d5-36d03ee9ab6d,ลากิจต้องทำอย่างไร?,"นักศึกษาสามารถใช้เอกสาร สทน.16 เพื่อขอลาป่วย/ลากิจได้ ส่งแก่ภาควิชาฯ
ลายเซ็นต์ที่ต้องการ;
1. ผู้ปกครอง 
2. อาจารย์ที่ปรึกษา 
3. หัวหน้าภาควิชา 
4. อาจารย์ผู้สอน
สามารถ Download คำร้องได้ที่นี่ https://regis.kmutt.ac.th/web/form/    ",2021-05-12T19:43:11.000Z,ลา/พักการเรียน,ลงทะเบียนเรียน,92302aa2-bf0f-4ee6-9288-ada605f982d0,9ef4fbc9-7f7c-4a57-b866-a9033d47cf86,root-id,rootadmin,root
9dbfc8d5-8b9a-4d1f-bd86-27ae86d940be,แต่ละหลักสูตรมีเกณฑ์การรับพื้นฐานยังไงบ้าง?,เกณฑ์การรับเข้านักศึกษาขึ้นอยู่กับโครงการแต่ล่ะโครงของแต่ล่ะหลักสูตร,2021-05-12T19:42:51.000Z,เกณฑ์การรับ,การรับเข้านักศึกษา,5008a257-f9dd-41a1-8c7e-d40842def6ce,b2551c45-763b-4ddd-aed0-f9ee8abeed72,root-id,rootadmin,root
9dedbb2c-106e-40a1-84ef-50e7ed73b6aa,หลักสูตรนานาชาติมีเกณฑ์การรับยังไงบ้าง?,"เกณฑ์การรับเข้านักศึกษาขึ้นอยู่กับโครงการแต่ล่ะโครงการโดยหลักสูตรปกติจะเปิดรับ TCAS ทั้ง 4 รอบ
TCAS รอบที่ 1 แฟ้มสะสมผลงาน หรือ Portfolio โครงการที่เปิดรับ ได้แก่
1.Active Recuitment
2.2B-KMUTT
3.คัดเลือกตรงความสามารถพิเศษและทุนเพชรพระจอมเกล้า
4.KMUTT International Admission ครั้งที่ 1
5.มูลนิธิ สอวน.
6.รับนักเรียนโครงการ วมว.
TCAS รอบที่ 2 โควตา ได้แก่
1.Active Recruitment
2.KMUTT International Admission โดยใช้คะแนน GAT/PAT (เฉพาะนานาชาติ)
TCAS รอบที่ 4 รับตรงร่วมกันรอบที่ 2 Admission2",2021-05-12T19:42:52.000Z,เกณฑ์การรับ,การรับเข้านักศึกษา,5008a257-f9dd-41a1-8c7e-d40842def6ce,b2551c45-763b-4ddd-aed0-f9ee8abeed72,root-id,rootadmin,root
a0a296a8-f6e1-4f42-b47f-2219a7349c33,ผมอยากลาออกต้องทำยังไง?,"นักศึกษาสามารถ แจ้งจำนงลาออกโดยใช้เอกสาร สทน.13 คำร้องขอลาออกส่งให้ภาควิชาได้เลย
สามารถ Download คำร้องได้ที่นี่ https://regis.kmutt.ac.th/web/form/",2021-05-17T19:15:24.000Z,หลักสูตร,ลงทะเบียนเรียน,92302aa2-bf0f-4ee6-9288-ada605f982d0,63138d4c-450c-4821-8ece-cf881af8484a,root-id,rootadmin,root
a2405356-2dc6-4dba-8ea4-9ed5bb5afc0e,วิศวกรรมคอมพิวเตอร์หลักสูตรวิทยาศาตร์ข้อมูลสุขภาพ ปีที่ 4 เรียนอะไรบ้าง?,วิชาเลือกด้านวิทยาศาสตร์สุขภาพหรือด้านคอมพิวเตอรืและ Senior Project,2021-05-12T19:43:01.000Z,หลักสูตรวิทยาศาสตรบัณฑิต,หลักสูตร,057c3235-0d2b-4d9b-ac64-d736401c66d1,89dfc789-bbf1-42af-9d2d-b61e2cfda321,root-id,rootadmin,root
a35b0ce6-7fe1-492d-86e6-eecc4bb82392,หลักสูตรปกติมีเกณฑ์การรับยังไงบ้าง?,"เกณฑ์การรับเข้านักศึกษาขึ้นอยู่กับโครงการแต่ล่ะโครงการโดยหลักสูตรปกติจะเปิดรับ TCAS ทั้ง 4 รอบ
TCAS รอบที่ 1 แฟ้มสะสมผลงาน หรือ Portfolio โครงการที่เปิดรับ ได้แก่
1.Active Recuitment
2.2B-KMUTT
3.คัดเลือกตรงความสามารถพิเศษและทุนเพชรพระจอมเกล้า
4.คัดเลือกตรงเรียนดี
5.มูลนิธิ สอวน.
6.รับนักเรียนโครงการ วมว.
7.โควตา รร.เป้าหมาย
TCAS รอบที่ 2 โควตา ได้แก่
1.Active Recruitment
2.รับนักศึกษาโดยใช้สิทธิ์บุตรบุคลากร
3.รับนักศึกษาพิการ
4.คัดเลือกตรงโดยใช้คะแนน GAT/PAT เพื่อการกระจายโอกาสทางการศึกษา (รับนักเรียนทุกเขต ยกเว้นเขต1 และกรุงเทพฯ) 
เฉพาะปกติ
5.คัดเลือกตรงโดยใช้คะแนน GAT/PAT เพื่อผู้เรียนดี มีคุณธรรม (รับนักเรียนทุกเขต 1,3,4,5,9 และกรุงเทพฯ) 
เฉพาะปกติ
TCAS รอบที่ 3 รับตรงร่วมกันรอบที่ 1 Admission1
TCAS รอบที่ 4 รับตรงร่วมกันรอบที่ 2 Admission2",2021-05-12T19:42:51.000Z,เกณฑ์การรับ,การรับเข้านักศึกษา,5008a257-f9dd-41a1-8c7e-d40842def6ce,b2551c45-763b-4ddd-aed0-f9ee8abeed72,root-id,rootadmin,root
